PersonId,DegreeYear,rao,prof_field,phd_field,n,gender
19702,2016,0.615235523,Social Sciences,Social Sciences,14,M
19703,2015,0.136757438,Social Sciences,Social Sciences,1,F
19704,2016,0.545920297,Social Sciences,Social Sciences,2,F
19705,2013,0.492675024,Social Sciences,Social Sciences,3,M
19706,2016,0.648683695,Life & Earth,Life & Earth,3,M
19707,2007,0.269525825,Bio & Health,Bio & Health,4,F
19708,2009,0.499997752,Social Sciences,Social Sciences,3,M
19709,2015,0.392597711,Social Sciences,Social Sciences,13,F
19710,2015,0.412460644,Phys & Eng,Phys & Eng,3,M
19711,2012,0.608697567,Life & Earth,Life & Earth,4,F
19712,2013,0.481704795,Life & Earth,Phys & Eng,4,M
19713,2011,0.454951217,Bio & Health,Bio & Health,4,F
19714,2010,0.388172959,Bio & Health,Bio & Health,2,M
19715,2014,0.297786224,Life & Earth,Life & Earth,5,F
19716,2011,0.381354441,Phys & Eng,Phys & Eng,16,M
19717,2012,0.361453532,Phys & Eng,Phys & Eng,6,M
19718,2011,0.480295798,Phys & Eng,Phys & Eng,17,M
19719,2011,0.417882583,Bio & Health,Bio & Health,5,M
19720,2010,0.287072334,Social Sciences,Bio & Health,6,M
19721,2009,0.317849191,Phys & Eng,Phys & Eng,5,M
19722,2015,0.401937439,Social Sciences,Social Sciences,1,F
19723,2015,0.600215694,Phys & Eng,Phys & Eng,1,M
19724,2009,0.432663809,Social Sciences,Social Sciences,7,F
19725,2015,0.601010508,Social Sciences,Social Sciences,4,F
19726,2008,0.074492205,Bio & Health,Bio & Health,5,M
19727,2011,0.451572344,Bio & Health,Bio & Health,16,M
19728,2014,0.523635177,Life & Earth,Life & Earth,5,M
19729,2015,0.403063337,Life & Earth,Life & Earth,19,M
19730,2014,0.193348056,Social Sciences,Social Sciences,4,M
19731,2014,0.690918133,Life & Earth,Life & Earth,2,F
19732,2011,0.468094448,Phys & Eng,Life & Earth,12,M
19733,2013,0.678285795,Bio & Health,Social Sciences,2,M
19734,2013,0.678285795,Bio & Health,Social Sciences,2,F
19735,2014,0.534209116,Social Sciences,Social Sciences,4,F
19736,2016,0.52266657,Social Sciences,Social Sciences,2,M
19737,2016,0.415504134,Social Sciences,Social Sciences,1,M
19738,2013,0.616737022,Social Sciences,Social Sciences,6,F
19739,2013,0.511355719,Social Sciences,Social Sciences,7,F
19740,2016,0.588665372,Social Sciences,Social Sciences,6,M
19741,2009,0.193280301,Phys & Eng,Phys & Eng,14,M
19742,2011,0.424906972,Bio & Health,Bio & Health,16,M
19743,2008,0.289310024,Bio & Health,Bio & Health,5,M
19744,2014,0.455273867,Phys & Eng,Phys & Eng,11,M
19745,2016,0.457161886,Math & Computing,Math & Computing,10,M
19746,2013,0.528251413,Phys & Eng,Phys & Eng,5,F
19747,2014,0.562457129,Phys & Eng,Phys & Eng,5,M
19748,2013,0.489761489,Life & Earth,Bio & Health,4,F
19749,2016,0.268629751,Life & Earth,Life & Earth,5,M
19750,2013,0.612739754,Life & Earth,Life & Earth,11,F
19751,2016,0.414959835,Life & Earth,Life & Earth,2,F
19752,2013,0.59432658,Life & Earth,Life & Earth,7,F
19753,2013,0.59432658,Social Sciences,Life & Earth,7,F
19754,2014,0.39522542,Life & Earth,Life & Earth,12,M
19755,2014,0.382318408,Phys & Eng,Social Sciences,7,M
19756,2016,0.603862594,Phys & Eng,Life & Earth,2,M
19757,2012,0.375572242,Phys & Eng,Math & Computing,7,M
19758,2016,0.601351214,Social Sciences,Social Sciences,3,M
19759,2014,0.551277049,Social Sciences,Social Sciences,3,F
19760,2007,0.56243285,Phys & Eng,Phys & Eng,6,M
19761,2008,0.18088533,Phys & Eng,Phys & Eng,3,F
19762,2009,0.585198008,Bio & Health,Bio & Health,2,F
19763,2013,0.461604936,Bio & Health,Bio & Health,4,M
19764,2013,0.608213058,Phys & Eng,Phys & Eng,2,F
19765,2014,0.399741669,Life & Earth,Life & Earth,8,M
19766,2013,0.429852584,Phys & Eng,Math & Computing,2,M
19767,2016,0.625908041,Social Sciences,Bio & Health,2,F
19768,2013,0.594544585,Math & Computing,Math & Computing,4,M
19769,2012,0.283529274,Math & Computing,Math & Computing,5,M
19770,2009,0.4159636,Bio & Health,Bio & Health,1,M
19771,2009,0.44187102,Bio & Health,Bio & Health,8,M
19772,2008,0.192540943,Bio & Health,Bio & Health,3,M
19773,2008,0.451756112,Social Sciences,Social Sciences,3,F
19774,2015,0.541901544,Bio & Health,Bio & Health,7,F
19775,2014,0.597292686,Bio & Health,Bio & Health,7,F
19776,2007,0.482968804,Bio & Health,Bio & Health,4,F
19777,2011,0.415030259,Social Sciences,Social Sciences,5,F
19778,2016,0.559077863,Social Sciences,Social Sciences,2,F
19779,2013,0.426480817,Bio & Health,Bio & Health,6,M
19780,2015,0.567825562,Social Sciences,Social Sciences,4,F
19781,2016,0.65252783,Bio & Health,Bio & Health,9,F
19782,2014,0.571368505,Phys & Eng,Phys & Eng,17,F
19783,2014,0.571368505,Phys & Eng,Phys & Eng,17,M
19784,2016,0.525214387,Social Sciences,Social Sciences,1,F
19785,2014,0.429170595,Life & Earth,Life & Earth,8,M
19786,2011,0.643350526,Social Sciences,Social Sciences,6,M
19787,2010,0.528327814,Phys & Eng,Bio & Health,11,M
19788,2011,0.578383474,Phys & Eng,Social Sciences,15,M
19789,2012,0.570435202,Bio & Health,Bio & Health,8,M
19790,2009,0.510742888,Bio & Health,Bio & Health,10,F
19791,2007,0.350866958,Bio & Health,Bio & Health,2,F
19792,2016,0.057093426,Math & Computing,Math & Computing,10,M
19793,2013,0.463986145,Life & Earth,Life & Earth,13,M
19794,2013,0.514037189,Life & Earth,Life & Earth,7,F
19795,2013,0.179210456,Life & Earth,Life & Earth,14,M
19796,2010,0.441252671,Phys & Eng,Phys & Eng,8,M
19797,2016,0.603860286,Social Sciences,Social Sciences,6,F
19798,2015,0.262019988,Math & Computing,Math & Computing,2,M
19799,2013,0.651357396,Social Sciences,Social Sciences,9,F
19800,2014,0.52022594,Social Sciences,Social Sciences,1,M
19801,2007,0.283690783,Bio & Health,Social Sciences,3,M
19802,2014,0.541707916,Phys & Eng,Phys & Eng,5,M
19803,2012,0.219920744,Bio & Health,Bio & Health,2,F
19804,2011,0.404727852,Life & Earth,Life & Earth,3,M
19805,2011,0.449827442,Life & Earth,Bio & Health,2,F
19806,2013,0.056326531,Phys & Eng,Phys & Eng,9,F
19807,2010,0.047934172,Phys & Eng,Phys & Eng,5,M
19808,2013,0.277098637,Social Sciences,Social Sciences,2,M
19809,2016,0.259644462,Social Sciences,Social Sciences,2,F
19810,2016,0.55347552,Social Sciences,Social Sciences,5,F
19811,2009,0.285823185,Bio & Health,Bio & Health,5,M
19812,2010,0.458525433,Bio & Health,Bio & Health,3,M
19813,2008,0.195541876,Bio & Health,Bio & Health,2,M
19814,2015,0.597390243,Social Sciences,Social Sciences,6,M
19815,2010,0.34781972,Bio & Health,Bio & Health,3,M
19816,2013,0.620731349,Social Sciences,Social Sciences,4,F
19817,2015,0.507736111,Math & Computing,Math & Computing,11,M
19818,2013,0.21313692,Math & Computing,Math & Computing,1,F
19819,2015,0.223643263,Math & Computing,Math & Computing,2,F
19820,2012,0.372407656,Bio & Health,Social Sciences,9,M
19821,2012,0.372407656,Life & Earth,Social Sciences,9,M
19822,2010,0.448339685,Bio & Health,Bio & Health,9,M
19823,2013,0.486777642,Bio & Health,Bio & Health,3,M
19824,2014,0.578683028,Social Sciences,Social Sciences,3,F
19825,2013,0.551829503,Social Sciences,Social Sciences,4,F
19826,2013,5.00E-16,Phys & Eng,Phys & Eng,4,M
19827,2016,0.322280595,Bio & Health,Bio & Health,10,F
19828,2011,0.188884507,Phys & Eng,Phys & Eng,8,M
19829,2016,0.62252862,Social Sciences,Social Sciences,6,M
19830,2007,0.462429375,Bio & Health,Life & Earth,4,M
19831,2012,0.384553969,Bio & Health,Bio & Health,5,F
19832,2013,0.568170635,Bio & Health,Social Sciences,12,M
19833,2013,0.201936797,Life & Earth,Phys & Eng,4,M
19834,2011,0.399564114,Bio & Health,Bio & Health,12,M
19835,2009,0.462135576,Bio & Health,Bio & Health,6,M
19836,2012,0.625241894,Bio & Health,Bio & Health,13,M
19837,2012,0.625241894,Phys & Eng,Bio & Health,13,M
19838,2013,0.185961747,Life & Earth,Life & Earth,13,M
19839,2016,0.66859448,Social Sciences,Social Sciences,7,M
19840,2017,0.493909058,Social Sciences,Social Sciences,3,F
19841,2015,0.300524524,Phys & Eng,Phys & Eng,6,M
19842,2015,0.461751719,Bio & Health,Bio & Health,9,F
19843,2016,0.106901372,Social Sciences,Social Sciences,2,M
19844,2010,0.429297208,Social Sciences,Social Sciences,2,F
19845,2016,0.309160963,Social Sciences,Life & Earth,2,M
19846,2016,0.300654084,Math & Computing,Math & Computing,2,F
19847,2013,0.430821544,Phys & Eng,Phys & Eng,10,M
19848,2010,0.297896206,Bio & Health,Bio & Health,4,M
19849,2009,0.283958965,Bio & Health,Bio & Health,4,M
19850,2016,0.425793969,Phys & Eng,Phys & Eng,4,F
19851,2009,0.556569053,Phys & Eng,Phys & Eng,5,M
19852,2016,0.594525723,Social Sciences,Social Sciences,10,F
19853,2015,0.57410575,Phys & Eng,Phys & Eng,15,M
19854,2011,0.25778085,Bio & Health,Bio & Health,11,M
19855,2011,0.25778085,Bio & Health,Bio & Health,11,F
19856,2007,0.285737332,Bio & Health,Life & Earth,3,M
19857,2012,0.397180428,Bio & Health,Bio & Health,9,M
19858,2016,0.60046909,Social Sciences,Social Sciences,3,M
19859,2012,0.298068731,Bio & Health,Bio & Health,2,M
19860,2008,0.490707924,Bio & Health,Life & Earth,12,M
19861,2010,0.40778598,Bio & Health,Bio & Health,8,M
19862,2008,0.214128939,Bio & Health,Bio & Health,4,F
19863,2010,0.52008488,Social Sciences,Social Sciences,5,M
19864,2009,0.252231493,Bio & Health,Phys & Eng,3,M
19865,2007,0.502841967,Math & Computing,Math & Computing,4,M
19866,2011,0.295013944,Math & Computing,Math & Computing,16,F
19867,2008,0.471995946,Life & Earth,Life & Earth,2,M
19868,2006,0.526738921,Bio & Health,Bio & Health,4,F
19869,2015,0.427827069,Social Sciences,Social Sciences,4,F
19870,2013,0.203101202,Life & Earth,Life & Earth,6,F
19871,2008,0.382046794,Bio & Health,Bio & Health,2,F
19872,2012,0.500673202,Bio & Health,Bio & Health,15,M
19873,2011,0.541505001,Bio & Health,Bio & Health,11,F
19874,2015,0.450046622,Bio & Health,Bio & Health,15,F
19875,2015,0.608058975,Social Sciences,Life & Earth,1,F
19876,2011,0.593157806,Phys & Eng,Phys & Eng,14,M
19877,2012,0.236413577,Phys & Eng,Phys & Eng,19,M
19878,2011,0.416417383,Bio & Health,Social Sciences,9,M
19879,2008,0.297227629,Phys & Eng,Phys & Eng,9,M
19880,2006,0.381581443,Phys & Eng,Phys & Eng,7,M
19881,2011,0.535608727,Social Sciences,Social Sciences,6,M
19882,2006,0.432927004,Math & Computing,Phys & Eng,5,F
19883,2006,0.432927004,Phys & Eng,Phys & Eng,5,F
19884,2014,0.479359569,Life & Earth,Life & Earth,19,F
19885,2014,0.367915267,Social Sciences,Social Sciences,2,F
19886,2016,0.484357184,Bio & Health,Social Sciences,16,F
19887,2016,0.484357184,Social Sciences,Social Sciences,16,F
19888,2010,0.519169582,Bio & Health,Bio & Health,20,M
19889,2013,0.483537562,Phys & Eng,Phys & Eng,12,M
19890,2013,0.453875757,Life & Earth,Life & Earth,13,F
19891,2016,0.395486962,Life & Earth,Life & Earth,10,M
19892,2015,0.494765191,Bio & Health,Bio & Health,3,F
19893,2013,0.571511341,Bio & Health,Phys & Eng,8,F
19894,2014,0.500210697,Phys & Eng,Math & Computing,14,M
19895,2012,0.424139301,Life & Earth,Phys & Eng,2,M
19896,2012,0.424139301,Phys & Eng,Phys & Eng,2,M
19897,2013,0.58583368,Bio & Health,Bio & Health,3,M
19898,2013,0.482624216,Phys & Eng,Phys & Eng,15,M
19899,2016,0.647725761,Phys & Eng,Phys & Eng,2,M
19900,2006,0.581023659,Bio & Health,Bio & Health,5,M
19901,2016,0.676702725,Social Sciences,Bio & Health,13,F
19902,2009,0.215502306,Bio & Health,Bio & Health,1,F
19903,2009,0.1369135,Bio & Health,Bio & Health,3,F
19904,2009,0.1369135,Social Sciences,Bio & Health,3,F
19905,2013,0.503883863,Bio & Health,Bio & Health,10,F
19906,2016,0.418051961,Bio & Health,Bio & Health,12,M
19907,2012,0.529567935,Bio & Health,Bio & Health,4,F
19908,2013,0.474547768,Bio & Health,Phys & Eng,6,F
19909,2009,0.054196135,Phys & Eng,Phys & Eng,7,M
19910,2015,0.32275073,Social Sciences,Social Sciences,3,M
19911,2014,0.34506293,Social Sciences,Social Sciences,8,F
19912,2016,0.567957075,Social Sciences,Social Sciences,4,M
19913,2016,0.406706831,Social Sciences,Social Sciences,5,F
19914,2009,0.415478167,Life & Earth,Life & Earth,6,F
19915,2012,0.455679924,Bio & Health,Social Sciences,4,F
19916,2015,0.103155321,Social Sciences,Social Sciences,1,M
19917,2013,0.144533879,Life & Earth,Life & Earth,8,F
19918,2010,0.245977699,Bio & Health,Math & Computing,3,F
19919,2011,0.09633995,Life & Earth,Life & Earth,5,M
19920,2010,0.238015192,Bio & Health,Bio & Health,3,F
19921,2011,0.448110417,Life & Earth,Life & Earth,13,M
19922,2010,0.244585617,Life & Earth,Life & Earth,7,M
19923,2015,0.257502084,Life & Earth,Bio & Health,8,F
19924,2012,0.433755715,Bio & Health,Bio & Health,8,M
19925,2010,0.5253332,Bio & Health,Bio & Health,8,F
19926,2011,0.469313858,Bio & Health,Bio & Health,9,F
19927,2013,0.232354834,Social Sciences,Social Sciences,1,M
19928,2014,0.473649695,Math & Computing,Social Sciences,3,F
19929,2014,0.561839081,Phys & Eng,Phys & Eng,6,F
19930,2010,0.351836983,Bio & Health,Bio & Health,3,M
19931,2007,0.392334271,Bio & Health,Bio & Health,6,M
19932,2007,0.716151666,Bio & Health,Social Sciences,4,M
19933,2007,0.211820624,Phys & Eng,Phys & Eng,17,M
19934,2009,0.260842986,Life & Earth,Bio & Health,13,M
19935,2016,0.287800581,Bio & Health,Bio & Health,2,F
19936,2015,0.346309824,Bio & Health,Social Sciences,10,F
19937,2013,0.574878908,Bio & Health,Bio & Health,3,M
19938,2010,0.196116279,Social Sciences,Social Sciences,3,F
19939,2011,0.356226134,Bio & Health,Bio & Health,1,F
19940,2008,0.492855387,Bio & Health,Bio & Health,2,F
19941,2014,0.30593216,Bio & Health,Social Sciences,4,F
19942,2010,0.398955186,Bio & Health,Bio & Health,3,F
19943,2014,0.571097456,Social Sciences,Social Sciences,3,F
19944,2014,0.297787361,Math & Computing,Math & Computing,3,M
19945,2016,0.140728746,Social Sciences,Social Sciences,2,M
19946,2016,0.598695022,Social Sciences,Social Sciences,2,M
19947,2016,0.095875282,Social Sciences,Social Sciences,2,M
19948,2016,0.352715862,Social Sciences,Social Sciences,1,M
19949,2014,0.525678228,Social Sciences,Social Sciences,3,F
19950,2006,0.605585139,Life & Earth,Life & Earth,1,F
19951,2013,0.159108997,Life & Earth,Life & Earth,4,M
19952,2013,0.579621637,Social Sciences,Social Sciences,3,F
19953,2012,0.324818434,Phys & Eng,Phys & Eng,6,M
19954,2016,0.500577884,Life & Earth,Life & Earth,4,F
19955,2016,0.105137792,Social Sciences,Social Sciences,1,M
19956,2013,0.465310901,Life & Earth,Bio & Health,11,F
19957,2008,0.280231614,Phys & Eng,Phys & Eng,7,M
19958,2013,0.233156155,Life & Earth,Life & Earth,10,M
19959,2015,0.505815282,Bio & Health,Bio & Health,17,M
19960,2014,0.513785021,Social Sciences,Social Sciences,2,F
19961,2015,0.667541159,Social Sciences,Social Sciences,4,F
19962,2013,0.484329219,Social Sciences,Social Sciences,10,M
19963,2010,0.399481393,Bio & Health,Life & Earth,8,M
19964,2010,0.234174513,Bio & Health,Bio & Health,2,M
19965,2014,0.513561025,Phys & Eng,Phys & Eng,6,M
19966,2016,0.525899073,Social Sciences,Social Sciences,13,F
19967,2011,0.281170161,Social Sciences,Social Sciences,3,M
19968,2013,0.703274671,Phys & Eng,Phys & Eng,8,M
19969,2013,0.500312749,Phys & Eng,Phys & Eng,4,F
19970,2014,0.562233223,Math & Computing,Phys & Eng,4,M
19971,2011,0.358664748,Phys & Eng,Phys & Eng,14,M
19972,2015,0.193997809,Social Sciences,Social Sciences,2,M
19973,2016,0.412686358,Social Sciences,Social Sciences,2,M
19974,2016,0.155631069,Social Sciences,Social Sciences,5,M
19975,2013,0.313705548,Social Sciences,Social Sciences,3,F
19976,2016,0.337293027,Social Sciences,Social Sciences,3,M
19977,2016,0.625405486,Math & Computing,Social Sciences,4,F
19978,2015,0.291324459,Phys & Eng,Phys & Eng,8,M
19979,2015,0.386300027,Phys & Eng,Phys & Eng,11,M
19980,2010,0.326577715,Phys & Eng,Phys & Eng,4,M
19981,2013,0.305154066,Phys & Eng,Phys & Eng,16,M
19982,2016,0.469248715,Social Sciences,Social Sciences,1,F
19983,2010,0.324630238,Social Sciences,Social Sciences,3,F
19984,2016,0.5837014,Social Sciences,Social Sciences,11,F
19985,2016,0.439768202,Social Sciences,Social Sciences,14,F
19986,2013,0.335431292,Bio & Health,Phys & Eng,1,F
19987,2013,0.335431292,Life & Earth,Phys & Eng,1,F
19988,2016,0.320176285,Math & Computing,Math & Computing,8,F
19989,2009,0.25902128,Bio & Health,Phys & Eng,4,M
19990,2009,0.25902128,Math & Computing,Phys & Eng,4,M
19991,2008,0.416737153,Bio & Health,Bio & Health,2,M
19992,2014,0.537782571,Life & Earth,Life & Earth,12,M
19993,2014,0.42001679,Phys & Eng,Phys & Eng,9,M
19994,2011,0.457118258,Math & Computing,Math & Computing,11,M
19995,2015,0.292915592,Phys & Eng,Phys & Eng,3,M
19996,2014,0.573771566,Phys & Eng,Phys & Eng,6,F
19997,2011,0.382172781,Bio & Health,Bio & Health,11,M
19998,2014,0.415626727,Phys & Eng,Phys & Eng,11,M
19999,2010,0.603550024,Phys & Eng,Math & Computing,7,F
20000,2008,0.329694614,Phys & Eng,Phys & Eng,19,M
20001,2008,0.329694614,Bio & Health,Phys & Eng,19,M
20002,2010,0.440524012,Bio & Health,Bio & Health,5,F
20003,2010,0.541699095,Phys & Eng,Phys & Eng,7,M
20004,2011,0.408263557,Social Sciences,Social Sciences,7,F
20005,2009,0.607528748,Social Sciences,Social Sciences,4,M
20006,2014,0.521174509,Social Sciences,Social Sciences,1,F
20007,2014,0.641389898,Life & Earth,Life & Earth,10,F
20008,2014,0.552430134,Phys & Eng,Life & Earth,2,M
20009,2010,0.155758627,Life & Earth,Life & Earth,3,M
20010,2014,0.604309225,Life & Earth,Life & Earth,10,M
20011,2016,0.330356889,Phys & Eng,Phys & Eng,2,F
20012,2013,0.331975463,Phys & Eng,Phys & Eng,18,M
20013,2013,0.140233027,Social Sciences,Social Sciences,1,M
20014,2013,0.556901712,Social Sciences,Social Sciences,10,F
20015,2008,0.402431864,Social Sciences,Social Sciences,1,M
20016,2015,0.34460238,Social Sciences,Social Sciences,5,M
20017,2011,0.61513679,Bio & Health,Bio & Health,6,F
20018,2011,0.522536056,Bio & Health,Math & Computing,9,F
20019,2013,0.324106946,Math & Computing,Math & Computing,3,F
20020,2015,0.298766941,Social Sciences,Social Sciences,1,F
20021,2011,0.459671067,Life & Earth,Life & Earth,3,M
20022,2012,0.057543047,Life & Earth,Life & Earth,2,F
20023,2014,0.291880898,Bio & Health,Social Sciences,2,M
20024,2014,0.291880898,Social Sciences,Social Sciences,2,M
20025,2011,0.378705356,Phys & Eng,Phys & Eng,6,M
20026,2010,0.391539614,Bio & Health,Phys & Eng,4,M
20027,2013,0.64529017,Bio & Health,Bio & Health,5,F
20028,2016,0.460581793,Math & Computing,Math & Computing,4,M
20029,2014,0.485937467,Life & Earth,Life & Earth,9,F
20030,2014,0.495619268,Phys & Eng,Phys & Eng,5,M
20031,2013,0.421991571,Math & Computing,Phys & Eng,9,F
20032,2013,0.421991571,Phys & Eng,Phys & Eng,9,F
20033,2013,0.374478612,Life & Earth,Phys & Eng,3,M
20034,2012,0.372801624,Life & Earth,Life & Earth,5,M
20035,2016,0.574668115,Social Sciences,Social Sciences,4,F
20036,2014,0.518763328,Phys & Eng,Phys & Eng,3,M
20037,2010,0.335620176,Phys & Eng,Phys & Eng,1,F
20038,2010,0.48975581,Social Sciences,Social Sciences,4,M
20039,2006,0.554122735,Phys & Eng,Phys & Eng,5,M
20040,2010,0.476150365,Math & Computing,Math & Computing,2,F
20041,2011,0.317385112,Phys & Eng,Life & Earth,5,M
20042,2011,0.623850996,Phys & Eng,Phys & Eng,10,M
20043,2015,0.301551492,Phys & Eng,Phys & Eng,6,F
20044,2008,0.380920454,Bio & Health,Life & Earth,12,M
20045,2008,0.380920454,Social Sciences,Life & Earth,12,M
20046,2008,0.353837961,Bio & Health,Bio & Health,8,M
20047,2013,0.589501668,Social Sciences,Social Sciences,1,M
20048,2016,0.323727659,Math & Computing,Math & Computing,3,M
20049,2013,0.585537441,Phys & Eng,Social Sciences,1,M
20050,2008,0.44159456,Phys & Eng,Social Sciences,12,M
20051,2009,0.420441936,Social Sciences,Social Sciences,2,F
20052,2016,0.600993174,Social Sciences,Social Sciences,6,M
20053,2012,0.432149486,Phys & Eng,Phys & Eng,2,F
20054,2007,0.563970684,Phys & Eng,Phys & Eng,2,M
